% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, further objective values of best", seed=263672, Sat Jan  4 16:49:20 2020, <python>{}</python>
26 156 0.09689858533387216 1.23247147218981 5.0596138991920995e-05 7.0382567064783576e-05 0.0014279403791620314 0.002646689067740325   
27 162 0.07258707536828703 1.1908046865815956 2.4484448829128894e-05 2.4484448829128894e-05 0.0005235118624869235 0.0011286320580967415   
28 168 0.056361788754937435 1.2790270047755568 2.4484448829128894e-05 2.4575859376275218e-05 0.0002848087793920395 0.0007422461520550237   
29 174 0.04937921842108258 1.2957104401028685 2.4484448829128894e-05 2.6510694739509589e-05 9.262675778525279e-05 0.0002708821327221785   
30 180 0.04681953909700452 1.2430607492190475 2.781995910496156e-06 2.7819959104961559e-06 5.617916913744958e-05 0.00015366694785036021   
31 186 0.0338048027852387 1.1457764989972066 2.781995910496156e-06 5.8232876677117136e-06 5.117644096635932e-05 0.00015405210896479659   
32 192 0.02534764779192054 1.126100539187041 2.478350621955533e-06 2.4783506219555330e-06 2.3570360189629204e-05 3.119310735389253e-05   
33 198 0.018440408995742872 1.14544095963349 2.478350621955533e-06 3.4139255673689207e-06 1.8046547828850788e-05 2.4959342971721244e-05   
34 204 0.01813731539722392 1.053857735588336 5.053697429759841e-07 5.0536974297598407e-07 4.036172743371446e-06 1.3268492745272484e-05   
35 210 0.014660887217228556 1.385628248026125 8.883223551647763e-08 8.8832235516477628e-08 5.487570383576959e-06 8.496410493994761e-06   
36 216 0.011659157654897835 1.3608155660156287 8.883223551647763e-08 3.2767652079406936e-07 1.78903181508804e-06 4.415429337119825e-06   
37 222 0.01068021484485191 1.2323439734764106 6.51626017871417e-08 6.5162601787141704e-08 5.577704179057752e-07 2.525851099395364e-06   
38 228 0.008013163414182794 1.266616261225525 1.3003319761623131e-08 1.3003319761623131e-08 3.9358870239598687e-07 1.5395984407374505e-06   
39 234 0.00607950928695898 1.1951521397242442 1.3003319761623131e-08 3.2389860689780019e-08 1.0467068813494085e-07 2.7106934600900223e-07   
40 240 0.004725806735962131 1.441958935401079 7.661931764411872e-09 7.6619317644118718e-09 1.1973949449522528e-07 3.2215066155466e-07   
41 246 0.004106722157769029 1.5767498973285383 7.661931764411872e-09 1.2110867516728268e-08 5.6062944891870225e-08 6.900193758746123e-08   
42 252 0.003655734716027858 1.4730228102681264 7.661931764411872e-09 8.3989967752962397e-09 6.140469898331961e-08 8.110349049651134e-08   
43 258 0.0027780627607676125 1.3811898557159827 8.14295906402511e-10 8.1429590640251102e-10 3.1676463802297885e-08 1.9703407245668196e-07   
44 264 0.0022086884837558118 1.3287837193259655 1.2187281110589462e-10 1.2187281110589462e-10 1.1547530089825746e-08 4.431056205591335e-08   
45 270 0.001912978943313138 1.3376251557968637 1.2187281110589462e-10 5.9550462727627013e-10 4.502596712521396e-09 1.8732730993749085e-08   
46 276 0.0016338859216328775 1.1570127992974069 1.2187281110589462e-10 4.7636881224018755e-10 3.619864605410962e-09 6.221113351504711e-09   
47 282 0.0012715943985620068 1.4000256287383703 1.2187281110589462e-10 2.3554713052337544e-10 1.7984814974239218e-09 5.6096421932813135e-09   
48 288 0.0010358118037832556 1.1338606227718642 1.0608131118067999e-10 1.0608131118067999e-10 7.946674278808256e-10 2.6571805988212253e-09   
49 294 0.0009184236297831467 1.28765717875307 1.0608131118067999e-10 1.5497412265771857e-10 6.078168583165681e-10 1.6607738672249146e-09   
50 300 0.0006945299442290758 1.2061226036149006 4.763218074340459e-11 4.7632180743404587e-11 2.5841148083319873e-10 3.068375259254836e-10   
51 306 0.0007265879690536318 1.4447569682631642 1.923160689100105e-11 1.9231606891001049e-11 1.2950577077344156e-10 5.653102156257799e-10   
52 312 0.0006248573520327152 1.4294772418966566 4.893757915025675e-12 4.8937579150256752e-12 1.2709039247890105e-11 2.2725034634920435e-10   
53 318 0.0005830541278140891 1.255000611186574 4.893757915025675e-12 1.5493986479320243e-11 1.2914823829074092e-10 2.112733797190346e-10   
54 324 0.0005228366750357111 1.136842319350563 4.893757915025675e-12 5.5300644277172642e-12 4.5683647282781925e-11 1.3796016629839958e-10   
55 330 0.0004279704292444266 1.32671837752581 4.893757915025675e-12 7.5678459779550163e-12 3.499287889447201e-11 9.761246713366124e-11   
56 336 0.00035883187630301783 1.1366286236366583 4.244745117587019e-12 4.2447451175870187e-12 2.8419270070862203e-11 1.2995940539429484e-10   
57 342 0.000299790146073981 1.046670070642956 7.847747547692815e-13 7.8477475476928149e-13 3.4461480616540817e-12 1.832305017259082e-11   
58 348 0.00022898098683730162 1.1666345238974387 7.847747547692815e-13 7.9054228170865538e-13 5.6415122828973784e-12 1.5890500110226328e-11   
59 354 0.00018972448872525094 1.0556522351720503 9.697067464661007e-14 9.6970674646610068e-14 2.1766800491302365e-12 6.808444108335842e-12   
60 360 0.00016962557939471983 1.1411176427121508 9.697067464661007e-14 3.3896350884170782e-13 1.505286937830818e-12 1.9368068280804576e-12   
61 366 0.00016877338120419198 1.3356757015917193 3.9426972395884e-14 3.9426972395884000e-14 2.3544284985387843e-12 6.086362196248989e-12   
62 372 0.00012555857545531996 1.8238546564153153 3.9426972395884e-14 1.4599373430807337e-13 1.7607287644399193e-12 7.431311730247282e-12   
63 378 0.00010159245870607872 1.417109503505287 3.0446930073887044e-14 3.0446930073887044e-14 4.2496006579128277e-13 9.351826696542508e-13   
64 384 8.202720986310426e-05 1.402209408657785 3.0446930073887044e-14 3.1795644394953186e-14 8.528945559516772e-14 1.051984088187128e-12   
65 390 7.107246087946122e-05 1.3395003075770626 1.3620109462128756e-14 1.3620109462128756e-14 4.8883632867882823e-14 4.2490127739547983e-13   
66 396 6.185386402073189e-05 1.4079000512936672 1.3620109462128756e-14 6.9963534145717194e-14 2.2256298410120849e-13 4.794392085207037e-13   
67 402 7.019642795503812e-05 1.2353083218343184 5.934403769126019e-15 5.9344037691260191e-15 8.019543013264001e-14 1.9211279176818117e-13   
68 408 6.785215494908258e-05 1.4602491087075855 5.934403769126019e-15 3.1769051545475904e-14 8.778280950237964e-14 1.6880080486960732e-13   
69 414 5.675298960159523e-05 1.3400247130395149 5.934403769126019e-15 7.4471471528428859e-15 2.649983097094763e-14 2.695820775649174e-13   
70 420 4.865367035297502e-05 1.383171847807114 7.976621386985004e-16 7.9766213869850044e-16 4.222722314203716e-14 8.735904353098789e-14   
71 426 4.202060247517261e-05 1.4679326648980857 3.340998774267702e-17 3.3409987742677021e-17 1.721543791769381e-14 5.6578153869985084e-14   
72 432 3.4839525828281284e-05 1.4080031897313565 3.340998774267702e-17 8.0827102607428718e-16 4.504027135741407e-15 1.3359052147193558e-14   
73 438 2.7759681434130463e-05 1.1795891033059218 3.340998774267702e-17 1.7670934659843255e-16 3.4480824722899975e-15 1.4648157595972243e-14   
